ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands
1632,simple,,,original black aqeeq in glasgow,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1633,simple,,,original black aqeeq in uk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1634,simple,,,original black aqeeq in brisbane,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1635,simple,,,original black aqeeq in perth,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1636,simple,,,original black aqeeq in melbourne,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1637,simple,,,original black aqeeq in sydney,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1638,simple,,,original black aqeeq in australia,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1639,simple,,,original black aqeeq in damam,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1640,simple,,,original black aqeeq in mecca,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1641,simple,,,original black aqeeq in madina,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1642,simple,,,original black aqeeq in riyadh,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1643,simple,,,original black aqeeq in jeddah,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1644,simple,,,original black aqeeq in saudiarabia,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1645,simple,,,original black aqeeq in ajman,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1646,simple,,,original black aqeeq in liverpol,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1647,simple,,,original black aqeeq in sheffield,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1648,simple,,,original black aqeeq in birmingham,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1649,simple,,,original black aqeeq in brooklyn,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1650,simple,,,original black aqeeq in chicago,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1651,simple,,,original black aqeeq in losangeles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1652,simple,,,original black aqeeq in new york,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1653,simple,,,original black aqeeq in montreal 2,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1654,simple,,,original black aqeeq in us,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1655,simple,,,original black aqeeq in edmonton,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1656,simple,,,original black aqeeq in saskatoon,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1657,simple,,,original black aqeeq in montreal,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1658,simple,,,original black aqeeq in victoria,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1659,simple,,,original black aqeeq in calgary,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1660,simple,,,original black aqeeq in houston,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1661,simple,,,white aqeeq stone 2,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-1.jpeg,,,,,,,,,0,
1662,simple,,,original white aqeeq in faisalabad,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-1.jpeg,,,,,,,,,0,
1663,simple,,,original black aqeeq in sharjah,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1664,simple,,,original black aqeeq in abu dhabi,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1665,simple,,,original black aqeeq in dubai,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1666,simple,,,original black aqeeq in uae,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1667,simple,,,original black aqeeq in faisalabad,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1668,simple,,,original black aqeeq in peshawar,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1669,simple,,,original black aqeeq in quetta,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1670,simple,,,original black aqeeq in islamabad,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1671,simple,,,original black aqeeq in manchester,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1672,simple,,,original black aqeeq in glasgow,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1673,simple,,,original black aqeeq in uk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1674,simple,,,original black aqeeq in brisbane,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1675,simple,,,original black aqeeq in perth,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1676,simple,,,original black aqeeq in melbourne,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1677,simple,,,original black aqeeq in sydney,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1678,simple,,,original black aqeeq in australia,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1679,simple,,,original black aqeeq in damam,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1680,simple,,,original black aqeeq in mecca,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1681,simple,,,original black aqeeq in madina,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1682,simple,,,original black aqeeq in riyadh,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1683,simple,,,original black aqeeq in jeddah,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1684,simple,,,original black aqeeq in saudiarabia,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1685,simple,,,original black aqeeq in ajman,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1686,simple,,,original black aqeeq in liverpol,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1687,simple,,,original black aqeeq in sheffield,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1688,simple,,,original black aqeeq in birmingham,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1689,simple,,,original black aqeeq in brooklyn,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1690,simple,,,original black aqeeq in chicago,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1691,simple,,,original black aqeeq in losangeles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1692,simple,,,original black aqeeq in new york,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1693,simple,,,original black aqeeq in montreal 2,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1694,simple,,,original black aqeeq in us,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1695,simple,,,original black aqeeq in edmonton,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1696,simple,,,original black aqeeq in saskatoon,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1697,simple,,,original black aqeeq in montreal,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1698,simple,,,original black aqeeq in victoria,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1699,simple,,,original black aqeeq in calgary,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1700,simple,,,original black aqeeq in houston,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1701,simple,,,white aqeeq stone 2,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-1.jpeg,,,,,,,,,0,
1702,simple,,,original white aqeeq in faisalabad,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (White)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/images-1.jpeg,,,,,,,,,0,
1703,simple,,,original black aqeeq in sharjah,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1704,simple,,,original black aqeeq in abu dhabi,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1705,simple,,,original black aqeeq in dubai,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1706,simple,,,original black aqeeq in uae,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1707,simple,,,original black aqeeq in faisalabad,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1708,simple,,,original black aqeeq in peshawar,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1709,simple,,,original black aqeeq in quetta,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1710,simple,,,original black aqeeq in islamabad,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1711,simple,,,original black aqeeq in manchester,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1712,simple,,,original black aqeeq in glasgow,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1713,simple,,,original black aqeeq in uk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1714,simple,,,original black aqeeq in brisbane,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1715,simple,,,original black aqeeq in perth,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1716,simple,,,original black aqeeq in melbourne,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1717,simple,,,original black aqeeq in sydney,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1718,simple,,,original black aqeeq in australia,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1719,simple,,,original black aqeeq in damam,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1720,simple,,,original black aqeeq in mecca,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1721,simple,,,original black aqeeq in madina,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1722,simple,,,original black aqeeq in riyadh,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1723,simple,,,original black aqeeq in jeddah,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1724,simple,,,original black aqeeq in saudiarabia,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
1725,simple,,,original black aqeeq in ajman,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,200,"Agate – Aqeeq, Agate – Aqeeq > Agate – Aqeeq (Black)",,,https://omegasols.com/aadam/wp-content/uploads/2025/04/black.jpg,,,,,,,,,0,
